priority,source_file_path,file_type,reason,recommended_action,safe_to_auto_process,needs_human_review
high,"/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/SNP_ARRAYS/SNP Arrays ONCOSYS-OVA/Low Tumor _ HUS blocks ordered, Matilda HRDtest 2022/Oncosys_DNAex_projekti_from ElinaNiemela_310822.xlsx",.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/SNP_ARRAYS/SNP Arrays ONCOSYS-OVA/SNP Arrays ONCOSYS-OVA.xlsx,.xlsx,not_started,extract_text,True,False
high,"/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/SNP_ARRAYS/SNP Arrays in Tartu, from 2025 on/Matilda_FFPEsamples_Apr2025_TLV9_Sample_submission_form_array_eng_v1_2025-04-07_MS.xlsx",.xlsx,not_started,extract_text,True,False
high,"/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/SNP_ARRAYS/SNP Arrays in Tartu, from 2025 on/Matilda_SNParray_Tartu_Aug25_FF_DNAs_from_3_IDS_patients.xlsx",.xlsx,not_started,extract_text,True,False
high,"/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/SNP_ARRAYS/SNP Arrays in Tartu, from 2025 on/SNP_array_Tartu_June25_scRNAseq_samples_genotyping.xlsx",.xlsx,not_started,extract_text,True,False
high,"/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/SNP_ARRAYS/SNP array for Anni Virtanen and Carpen lab, Roosa Ruotsalainen isolated FFPE DNAs, spring 2021/COSTS.xlsx",.xlsx,not_started,extract_text,True,False
high,"/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/SNP_ARRAYS/SNP array for Anni Virtanen and Carpen lab, Roosa Ruotsalainen isolated FFPE DNAs, spring 2021/Comparison of Terva, ONCOSYS and HUS FFPE samples, QC.xlsx",.xlsx,not_started,extract_text,True,False
high,"/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/SNP_ARRAYS/SNP array for Anni Virtanen and Carpen lab, Roosa Ruotsalainen isolated FFPE DNAs, spring 2021/DNA-plate_SNP-pilot_130421original eluates.xlsx",.xlsx,not_started,extract_text,True,False
high,"/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/SNP_ARRAYS/SNP array for Anni Virtanen and Carpen lab, Roosa Ruotsalainen isolated FFPE DNAs, spring 2021/DNA-plate_SNP-rest_230421 original eluates.xlsx",.xlsx,not_started,extract_text,True,False
high,"/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/SNP_ARRAYS/SNP array for Anni Virtanen and Carpen lab, Roosa Ruotsalainen isolated FFPE DNAs, spring 2021/FIMM_basic_information_form_Anni_Virtanen_SNP_Array_Set1_48samples.xlsm",.xlsm,not_started,extract_text,True,False
high,"/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/SNP_ARRAYS/SNP array for Anni Virtanen and Carpen lab, Roosa Ruotsalainen isolated FFPE DNAs, spring 2021/HBP2017013_Ovario Ca_concentrations and Assays Roosa Ruotsalainen DNAs 14 4 2021 and 26 4 2021and 4 5 2021.xlsx",.xlsx,not_started,extract_text,True,False
high,"/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/SNP_ARRAYS/SNP array for Anni Virtanen and Carpen lab, Roosa Ruotsalainen isolated FFPE DNAs, spring 2021/Map of the 3rd DNA set AnniVirtanen received 5 5 2021from Roosa Ruotsalainen 20210505134847_ovario4_DNA-plate_pohja.xlsx",.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/WES_and_RNAseq_ONCOSYS_FF_samples_to_Biobank_and_iCAN/Draft_files/FF samples moving from ONCOSYS to Biobank_OUR DRAFT TABLE.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/WES_and_RNAseq_ONCOSYS_FF_samples_to_Biobank_and_iCAN/Draft_files/WES2022/Potential ONCOSYS  FF samples for WES2022.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/WES_and_RNAseq_ONCOSYS_FF_samples_to_Biobank_and_iCAN/Draft_files/iCAN_sample_metadata_tumor_DNA_20.2.2023.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/WES_and_RNAseq_ONCOSYS_FF_samples_to_Biobank_and_iCAN/Draft_files/iCAN_sample_metadata_tumor_RNA_20.2.2023.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/WES_and_RNAseq_ONCOSYS_FF_samples_to_Biobank_and_iCAN/Set1_WES_and_RNAseq_iCAN_2023/Set1_WES_RNAseq_Biobank_and_iCAN_sample_submission_table_30.01.2023NC.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/WES_and_RNAseq_ONCOSYS_FF_samples_to_Biobank_and_iCAN/Set1_WES_and_RNAseq_iCAN_2023/Set1_WES_RNAseq_Biobank_and_iCAN_samples_location.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/WES_and_RNAseq_ONCOSYS_FF_samples_to_Biobank_and_iCAN/Set2_WES_and_RNAseq_iCAN_2024/Our_draft_with_tubes_names_and_locations_2nd_batch_sample_submission_to_Biobank_and_iCAN_21 05 2024AL.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/WES_and_RNAseq_ONCOSYS_FF_samples_to_Biobank_and_iCAN/Set2_WES_and_RNAseq_iCAN_2024/Set2_iCAN_sample_metadata_FF_tissue_ONCOSYS-OVA_DNAseq.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/WES_and_RNAseq_ONCOSYS_FF_samples_to_Biobank_and_iCAN/Set2_WES_and_RNAseq_iCAN_2024/Set2_iCAN_sample_metadata_FF_tissue_ONCOSYS-OVA_RNAseq.xlsx,.xlsx,not_started,extract_text,True,False
high,"/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/WES_and_RNAseq_ONCOSYS_FF_samples_to_Biobank_and_iCAN/Set3_WES_and_RNAseq_iCAN_2025/FF tissue tubes locations in Revco, Set3.xlsx",.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/WES_and_RNAseq_ONCOSYS_FF_samples_to_Biobank_and_iCAN/Set3_WES_and_RNAseq_iCAN_2025/Set3_DNA_isolations.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/WES_and_RNAseq_ONCOSYS_FF_samples_to_Biobank_and_iCAN/Set3_WES_and_RNAseq_iCAN_2025/Set3_Metadata_Table_N=80_DNAseq(WES).xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/WES_and_RNAseq_ONCOSYS_FF_samples_to_Biobank_and_iCAN/Set3_WES_and_RNAseq_iCAN_2025/Set3_Metadata_Table_N=80_RNAseq.xlsx,.xlsx,not_started,extract_text,True,False
high,"/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/25_Sequencing_ONCOSYS_OVA-20260602T172019Z-3-001/25_Sequencing_ONCOSYS_OVA/WES_and_RNAseq_ONCOSYS_FF_samples_to_Biobank_and_iCAN/Set3_WES_and_RNAseq_iCAN_2025/iCAN set3 samples, WES.xlsx",.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/28_DCIS-20260602T172041Z-3-001/28_DCIS/Data & Figures/Cohort DCIS.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/28_DCIS-20260602T172041Z-3-001/28_DCIS/Data & Figures/Phenotype logic table DCIS.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/28_DCIS-20260602T172041Z-3-001/28_DCIS/Data & Figures/phenotyped_data/phenotype_data.h5ad,.h5ad,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/28_DCIS-20260602T172041Z-3-001/28_DCIS/Methods & Experiments/CycIF image processing report template DCIS project_.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/28_DCIS-20260602T172041Z-3-001/28_DCIS/Methods & Experiments/Project_28_DCIS_Englundlab11.8.2025.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/29_Tribus/final_manuscript/NACT_logic.drawio,.drawio,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/30_Pixel_AI - TMEncoder/Description_of_NKI_samples/Channel explanation For_napari_selected-channels_pixelAIset.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/30_Pixel_AI - TMEncoder/Description_of_NKI_samples/For_napari_selected-channels_pixelAIset.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/32_Proteomics_Varjosalo_collab_2024-20260602T172052Z-3-001/32_Proteomics_Varjosalo_collab_2024/32_ascites_samples_sent_summer_2025.xlsx,.xlsx,not_started,extract_text,True,False
high,"/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/32_Proteomics_Varjosalo_collab_2024-20260602T172052Z-3-001/32_Proteomics_Varjosalo_collab_2024/CTRL samples for massspec, 0_ tumor.xlsx",.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/32_Proteomics_Varjosalo_collab_2024-20260602T172052Z-3-001/32_Proteomics_Varjosalo_collab_2024/Samples_Table_forVarjosalo_lab.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/32_Proteomics_Varjosalo_collab_2024-20260602T172052Z-3-001/32_Proteomics_Varjosalo_collab_2024/Samples_submitted_to_Varjosalo_lab_2024_20mg.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/33_FINPROVE_gyn_cancers-20260602T172058Z-3-001/33_FINPROVE_gyn_cancers/2. Methods & Experiments/NanoString/Protocols/28.1. FIMM sectioning order - oncosys-ova samples for t-CycIF and Nanostring.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/33_FINPROVE_gyn_cancers-20260602T172058Z-3-001/33_FINPROVE_gyn_cancers/2. Methods & Experiments/tCycIF/Protocols/33_additional_panel_components.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/33_FINPROVE_gyn_cancers-20260602T172058Z-3-001/33_FINPROVE_gyn_cancers/2. Methods & Experiments/tCycIF/Protocols/33_cycIF_validation_patient_selection.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/33_FINPROVE_gyn_cancers-20260602T172058Z-3-001/33_FINPROVE_gyn_cancers/2. Methods & Experiments/tCycIF/Protocols/CycIF image processing report_template FINPROVE.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/33_FINPROVE_gyn_cancers-20260602T172058Z-3-001/33_FINPROVE_gyn_cancers/2. Methods & Experiments/tCycIF/Protocols/CycIF image processing report_template FINPROVE_exp2.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/33_FINPROVE_gyn_cancers-20260602T172058Z-3-001/33_FINPROVE_gyn_cancers/3. Data & Figures/tCycif/Phenotype logic table FINPROVE_.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/33_FINPROVE_gyn_cancers-20260602T172058Z-3-001/33_FINPROVE_gyn_cancers/3. Data & Figures/tCycif/Testi_ Phenotype logic table FINPROVE_.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/33_FINPROVE_gyn_cancers-20260602T172058Z-3-001/33_FINPROVE_gyn_cancers/3. Data & Figures/tCycif/channel_list_exp1.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/33_FINPROVE_gyn_cancers-20260602T172058Z-3-001/33_FINPROVE_gyn_cancers/3. Data & Figures/tCycif/channels_exp2.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/33_FINPROVE_gyn_cancers-20260602T172058Z-3-001/33_FINPROVE_gyn_cancers/3. Data & Figures/tCycif/markers_exp2.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/35_SPACEstat/1_Management & Planning/SPACEstat gantt chart.gsheet,.gsheet,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/35_SPACEstat/1_Management & Planning/To-Do list for SPACEstat.pages,.pages,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/35_SPACEstat/5_Writing/Manuscript/SPACEstat MS discussion.gdoc,.gdoc,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/36_Metabolomics-20260602T172108Z-3-001/36_Metabolomics/36_Pilot exp samples March 2026.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/37_TMA_cohorts-20260602T172129Z-3-001/37_TMA_cohorts/1_PDS_TMA_cohort/PDS_TMA_mapping/TMA_PDS_1.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/37_TMA_cohorts-20260602T172129Z-3-001/37_TMA_cohorts/1_PDS_TMA_cohort/PDS_TMA_mapping/TMA_PDS_2.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/37_TMA_cohorts-20260602T172129Z-3-001/37_TMA_cohorts/1_PDS_TMA_cohort/PDS_TMA_mapping/TMA_PDS_3.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/37_TMA_cohorts-20260602T172129Z-3-001/37_TMA_cohorts/1_PDS_TMA_cohort/PDS_TMA_mapping/TMA_PDS_4.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/37_TMA_cohorts-20260602T172129Z-3-001/37_TMA_cohorts/1_PDS_TMA_cohort/PDS_TMA_mapping/TMA_PDS_5.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/37_TMA_cohorts-20260602T172129Z-3-001/37_TMA_cohorts/1_PDS_TMA_cohort/PDS_TMA_mapping/TMA_PDS_6.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/37_TMA_cohorts-20260602T172129Z-3-001/37_TMA_cohorts/1_PDS_TMA_cohort/PDS_TMA_mapping/TMA_PDS_7.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/37_TMA_cohorts-20260602T172129Z-3-001/37_TMA_cohorts/1_PDS_TMA_cohort/PDS_TMA_mapping/TMA_PDS_8.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/37_TMA_cohorts-20260602T172129Z-3-001/37_TMA_cohorts/1_PDS_TMA_cohort/PDS_TMA_mapping/TMA_PDS_all.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/37_TMA_cohorts-20260602T172129Z-3-001/37_TMA_cohorts/1_PDS_TMA_cohort/PDS_TMA_samples_overview.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/38_ADC_project/1_Management & planning/38_ADC_timelime.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/38_ADC_project/3_Data & Figures/adc_target_genes.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/38_ADC_project-20260602T172138Z-3-001/38_ADC_project/1_Management & planning/38_ADC_timelime.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/38_ADC_project-20260602T172138Z-3-001/38_ADC_project/3_Data & Figures/adc_target_genes.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/1. Managment & planning/Task division & progress tracking/3_FA_progress_tracking.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/2. Methods & experiments/Protocols/t-CycIF/Experiment design pilots/Antibody_panel_proposal2024.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/2. Methods & experiments/Protocols/t-CycIF/Experimental sheets/Project_3_FA_Experiment_2&4_human_samples.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/2. Methods & experiments/Protocols/t-CycIF/Experimental sheets/Project_3_FA_Experiment_3_mice_4NQO.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/2. Methods & experiments/Protocols/t-CycIF/Experimental sheets/Project_3_FA_Experiment_5_mice_p53.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/2. Methods & experiments/Protocols/t-CycIF/Experimental sheets/Project_3_FA_Experiment_6_mice_models.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/2. Methods & experiments/Protocols/t-CycIF/Experimental sheets/Project_3_FA_Experiment_7_ECM.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Data (share to collaborators)/Sample annotations/Pathological_annotations_human_2025_MJ.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/.Rhistory,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Composition/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Composition/Phenotype_proportions_UMAPs/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Composition/Phenotype_proportions_UMAPs/New/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Composition/Phenotype_proportions_barplots/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Composition/celltype_proportions/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Elisa/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Elisa/tim3/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Progression/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Progression/density/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Progression/density/functional markers/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Progression/density/functional markers/curves/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Progression/density/functional markers/curves/ratio/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Progression/density/functional markers/curves/ratio/FA/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Progression/density/functional markers/curves/ratio/NonFAvsFA/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Progression/foldchange/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Progression/foldchange/FAvsNon FA/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Progression/foldchange/FAvsNon FA/NonFAvsFA/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Progression/foldchange/FAvsNon FA/NonFAvsFA/RCN/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Progression/foldchange/HNvsAG/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Progression/foldchange/YesvsNo/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Progression/proportions/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Progression/spider/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Progression/spider/same_scale/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/RCN_discovery/.DS_Store,[no_ext],not_started,extract_text,True,False
